INDICATOR_ID,COUNTRY_ID,YEAR,TYPE,METADATA
CE.RA.SEX.2.OV.CULOCC1.0,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
CE.RA.SEX.2.OV.CULOCC1.0,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.1,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,BIH,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.EXIST2J.2,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.1,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.FTPT1.2,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.1,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.1,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.1,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.1,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.1,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.1,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.1,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.1,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.1,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.1,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.1,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.1,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.1,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.1,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.2,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.2,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.2,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.2,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.2,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.2,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.2,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.2,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.2,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.2,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.2,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.2,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.2,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.STATPRO1.2,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.1,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.1,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.1,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.1,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.1,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.1,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.1,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.1,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.1,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.1,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.1,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.1,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.1,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.2,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.2,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.2,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.2,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.2,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.2,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.2,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.2,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.2,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.2,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.2,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.2,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.2,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.0.A.TEMP1.2,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.1,BIH,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1,BOL,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1,FIN,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,GHA,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1,KOR,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,KOR,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.1,MAC,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,MDV,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,MEX,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,MLT,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1,PAK,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,PAK,2015,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
CE.RA.SEX.2.OV.CULOCC1.1,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1,PSE,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1,SVN,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,SVN,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,SVN,2016,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,BIH,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,BOL,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,FIN,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,GHA,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,KOR,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,KOR,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,MEX,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,MLT,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PAK,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PAK,2015,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PSE,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,AUT,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,AUT,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BEL,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BEL,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BGR,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BGR,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BIH,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BIH,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BOL,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,CZE,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,FIN,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,GHA,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,HRV,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,HUN,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,HUN,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,KOR,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,KOR,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,MDA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,MEX,2015,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,MKD,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,MKD,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
